pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
2016,3,23,3,2,4,3,10.00,2630,39.50,0.80,5.54,9.17,55.01,1
2016,3,23,3,2,4,3,12.07,2085,38.00,0.80,5.54,0.00,44.34,2
2016,3,23,3,2,3,4,8.37,2023,30.00,0.80,5.54,9.08,45.42,1
2016,3,23,3,2,3,1,13.55,3462,44.50,0.80,0.00,0.00,45.30,2
2016,3,23,3,2,3,4,9.17,2166,32.00,0.80,5.54,9.58,47.92,1
2016,3,23,3,2,4,3,8.57,1120,25.50,0.80,5.54,6.37,38.21,1
2016,3,23,3,2,3,4,8.10,2450,32.00,0.80,0.00,6.55,39.35,1
2016,3,23,3,2,4,3,11.48,2512,41.00,0.80,5.54,11.84,59.18,1
2016,3,23,3,2,2,4,17.36,2038,52.00,0.80,5.54,11.67,70.01,1
2016,3,23,3,2,3,4,8.60,1891,29.50,0.80,5.54,0.00,35.84,2
2016,3,23,3,2,3,4,15.40,2087,42.50,0.80,5.54,9.77,58.61,1
2016,3,23,3,2,3,4,9.40,2292,33.00,0.80,5.54,0.00,39.34,2
2016,3,23,3,2,3,4,6.00,853,18.50,0.80,5.54,2.40,27.24,1
2016,3,23,3,2,3,1,7.87,1922,27.00,0.80,0.00,0.00,27.80,2
2016,3,23,3,2,3,4,10.60,2040,34.50,0.80,5.54,8.15,48.99,1
2016,3,23,3,2,3,4,10.30,1734,31.00,0.80,5.54,2.00,39.34,1
2016,3,23,3,2,4,3,8.30,948,24.50,0.80,5.54,6.15,36.99,1
2016,3,23,3,2,3,4,10.20,2341,35.00,0.80,5.54,8.27,49.61,1
2016,3,23,3,2,3,4,10.54,2306,35.00,0.80,5.54,0.00,41.34,2
2016,3,23,3,2,2,4,17.94,3032,52.00,0.80,5.54,2.00,60.34,1
2016,3,23,3,2,3,4,7.10,1930,26.50,0.80,0.00,6.80,34.10,1
2016,3,23,3,2,2,4,17.49,5352,52.00,0.80,5.54,0.00,58.34,2
2016,3,23,3,2,3,4,11.04,2069,34.00,0.80,5.54,6.00,46.34,1
2016,3,23,3,2,3,4,12.60,2348,39.50,0.80,5.54,9.15,54.99,1
2016,3,23,3,2,3,4,9.18,2500,35.00,0.80,5.54,0.00,41.34,2
2016,3,23,3,2,3,4,10.10,3270,43.00,0.80,5.54,9.87,59.21,1
2016,3,23,3,2,3,4,9.32,3370,43.00,0.80,5.54,14.80,64.14,1
2016,3,23,3,2,4,2,16.98,2874,52.00,0.80,5.54,11.67,70.01,1
2016,3,23,3,2,3,4,9.00,3026,39.00,0.80,5.54,0.06,45.40,1
2016,3,23,3,2,3,4,8.40,3101,38.50,0.80,5.54,8.95,53.79,1
2016,3,23,3,2,2,4,17.26,3554,52.00,0.80,5.54,11.67,70.01,1
2016,3,23,3,2,3,4,10.07,3175,41.00,0.80,0.00,0.00,41.80,2
2016,3,23,3,2,2,1,6.99,847,20.50,0.80,0.00,0.00,21.30,2
2016,3,23,3,2,3,4,8.40,2904,36.50,0.80,5.54,8.55,51.39,1
2016,3,23,3,2,3,4,10.40,2651,37.00,0.80,5.54,8.65,51.99,1
2016,3,23,3,2,3,4,12.45,2699,42.50,0.80,0.00,0.00,43.30,2
2016,3,23,3,2,4,3,8.68,1868,30.00,0.80,5.54,7.27,43.61,1
2016,3,23,3,2,4,3,8.60,1154,26.00,0.80,0.00,0.00,26.80,2
2016,3,23,3,2,3,4,11.33,2850,40.00,0.80,5.54,9.27,55.61,1
2016,3,23,3,2,3,4,10.20,3636,43.00,0.80,5.54,10.00,59.34,1
2016,3,23,3,2,3,4,11.20,2998,42.00,0.80,5.54,9.65,57.99,1
2016,3,23,3,2,3,4,9.16,3851,43.50,0.80,5.54,9.97,59.81,1
2016,3,23,3,2,3,4,9.60,3295,40.00,0.80,5.54,0.00,46.34,2
2016,3,23,3,2,3,6,4.34,684,14.00,0.80,0.00,2.96,17.76,1
2016,3,23,3,2,3,4,14.00,2922,45.50,0.80,5.54,15.00,66.84,1
2016,3,23,3,2,3,4,14.70,3388,50.00,0.80,0.00,12.70,63.50,1
2016,3,23,3,2,3,4,10.13,3856,46.00,0.80,5.54,10.00,62.34,1
2016,3,23,3,2,3,4,12.50,3932,51.50,0.80,5.54,11.55,69.39,1
2016,3,23,3,2,4,3,8.94,1553,29.00,0.80,5.54,7.07,42.41,1
2016,3,23,3,2,3,4,7.90,2170,30.00,0.80,0.00,9.20,40.00,1
2016,3,23,3,2,4,3,9.70,1392,29.00,0.80,5.54,6.00,41.34,1
2016,3,23,3,2,4,3,7.73,1334,25.00,0.80,5.54,6.27,37.61,1
2016,3,23,3,2,3,4,14.70,4416,56.50,0.80,5.54,0.00,62.84,4
2016,3,23,3,2,2,4,19.20,3519,52.00,0.80,5.54,0.00,58.34,2
2016,3,23,3,2,4,3,11.32,2268,38.50,0.80,0.00,9.82,49.12,1
2016,3,23,3,2,4,2,19.59,2948,52.00,0.80,5.54,11.67,70.01,1
2016,3,23,3,2,2,1,15.81,2293,46.50,0.80,0.00,9.46,56.76,1
2016,3,23,3,2,4,3,7.60,1980,28.50,0.80,5.54,5.00,39.84,1
2016,3,23,3,2,2,4,20.46,2451,52.00,0.80,5.54,0.00,58.34,2
2016,3,23,3,2,2,4,16.16,2475,52.00,0.80,5.54,11.67,70.01,1
2016,3,23,3,2,4,3,11.86,2521,39.50,0.80,5.54,0.00,45.84,2
2016,3,23,3,2,4,2,17.40,1963,52.00,0.80,5.54,10.00,68.34,1
2016,3,23,3,2,4,3,6.95,1418,23.50,0.80,5.54,7.46,37.30,1
2016,3,23,3,2,6,2,14.42,1448,52.00,0.80,0.00,13.20,66.00,1
2016,3,28,1,4,2,4,19.13,3385,52.00,5.30,5.54,12.57,75.41,1
2016,3,28,1,4,3,4,9.40,1829,32.00,1.80,5.54,7.85,47.19,1
2016,3,28,1,4,4,2,16.80,3968,52.00,5.30,5.54,15.71,78.55,1
2016,3,28,1,4,3,4,8.90,1631,29.50,1.80,5.54,7.35,44.19,1
2016,3,28,1,4,3,4,10.00,2224,35.50,1.80,0.00,7.45,44.75,1
2016,3,28,1,4,2,4,28.30,3928,52.00,5.30,5.54,0.00,62.84,2
2016,3,28,1,4,3,4,10.19,1533,31.00,1.80,5.54,7.67,46.01,1
2016,3,28,1,4,3,4,11.10,2542,36.50,1.80,0.00,0.00,38.30,2
2016,3,28,1,4,4,2,17.60,4235,52.00,5.30,5.54,12.55,75.39,1
2016,3,28,1,4,4,3,9.53,1542,28.00,1.80,5.54,7.07,42.41,1
2016,3,28,1,4,3,4,8.89,1125,25.50,1.80,5.54,6.57,39.41,1
2016,3,28,1,4,2,4,18.30,3291,52.00,5.30,5.54,12.57,75.41,1
2016,3,28,1,4,3,1,7.51,1482,24.50,1.80,0.00,5.26,31.56,1
2016,3,28,1,4,2,4,18.10,3892,52.00,5.30,5.54,0.00,62.84,2
2016,3,28,1,4,4,3,10.80,1873,32.50,1.80,5.54,11.95,51.79,1
2016,3,28,1,4,4,3,9.00,1558,28.00,1.80,5.54,0.00,35.34,2
2016,3,28,1,4,2,4,20.40,2888,52.00,5.30,5.54,18.85,81.69,1
2016,3,28,1,4,4,3,10.10,1625,30.00,1.80,5.54,7.47,44.81,1
2016,3,28,1,4,2,0,27.10,3300,72.50,1.80,5.54,15.97,95.81,1
2016,3,28,1,4,2,6,3.32,520,12.00,1.80,0.00,0.00,13.80,2
2016,3,28,1,4,3,4,8.98,1459,27.00,1.80,5.54,6.87,41.21,1
2016,3,28,1,4,2,4,16.70,2408,52.00,5.30,5.54,6.00,68.84,1
2016,3,28,1,4,4,3,9.00,1089,25.50,1.80,5.54,0.00,32.84,2
2016,3,28,1,4,2,4,16.91,3384,52.00,5.30,5.54,18.85,81.69,1
2016,3,28,1,4,3,1,10.40,3363,40.50,1.80,0.00,8.45,50.75,1
2016,3,28,1,4,3,1,10.05,2635,34.00,1.80,0.00,0.00,35.80,2
2016,3,28,1,4,4,2,15.70,3564,52.00,5.30,0.00,0.00,57.30,2
2016,3,28,1,4,4,3,10.54,1872,32.50,1.80,0.00,0.00,34.30,1
2016,3,28,1,4,2,6,13.00,1784,36.50,1.80,0.00,0.00,38.30,2
2016,3,28,1,4,3,1,8.20,1665,26.50,1.80,0.00,5.65,33.95,1
2016,3,28,1,4,2,1,16.70,2462,47.00,1.80,0.00,0.00,48.80,2
2016,3,28,1,4,3,4,10.38,1467,30.50,1.80,5.54,5.00,42.84,1
2016,3,28,1,4,3,4,7.79,1147,24.00,1.80,5.54,6.00,37.34,1
2016,3,28,1,4,3,4,9.60,1309,29.00,1.80,5.54,7.25,43.59,1
2016,3,28,1,4,2,4,17.25,2713,52.00,5.30,5.54,12.57,75.41,1
2016,3,28,1,4,3,4,8.70,1327,27.00,1.80,5.54,5.00,39.34,1
2016,3,28,1,4,3,4,12.00,2421,38.50,1.80,5.54,9.15,54.99,1
2016,3,28,1,4,3,4,14.88,2222,44.00,1.80,5.54,10.27,61.61,1
2016,3,28,1,4,4,2,15.80,2824,52.00,0.80,5.54,0.00,58.34,2
2016,3,28,1,4,2,4,17.40,2812,52.00,5.30,5.54,0.00,62.84,2
2016,3,28,1,4,3,4,10.27,1875,32.50,1.80,5.54,7.97,47.81,1
2016,3,28,1,4,2,4,21.14,3047,52.00,5.30,5.54,0.00,62.84,2
2016,3,28,1,4,3,6,3.20,787,13.00,1.80,0.00,1.29,16.09,1
2016,3,28,1,4,2,6,9.39,2062,32.00,1.80,0.00,2.00,35.80,1
2016,3,28,1,4,2,1,14.86,3449,51.50,1.80,0.00,0.00,53.30,2
2016,3,28,1,4,4,2,15.98,3426,52.00,5.30,0.00,11.46,68.76,1
2016,3,28,1,4,3,4,8.50,1154,25.00,1.80,5.54,9.70,42.04,1
2016,3,28,1,4,4,2,20.20,3669,52.00,0.80,5.54,11.66,70.00,1
2016,3,28,1,4,4,2,16.18,3222,52.00,5.30,0.00,0.00,57.30,2
2016,3,28,1,4,3,4,10.70,1513,31.00,1.80,5.54,9.55,47.89,1
2016,3,28,1,4,3,4,9.42,1995,33.00,1.80,5.54,10.08,50.42,1
2016,3,28,1,4,2,4,20.79,2904,52.00,5.30,5.54,12.57,75.41,1
2016,3,28,1,4,4,3,10.80,1798,33.00,1.80,5.54,0.00,40.34,2
2016,3,28,1,4,3,4,12.56,1914,37.50,1.80,5.54,7.00,51.84,1
2016,3,28,1,4,2,4,18.50,3838,52.00,5.30,5.54,0.00,62.84,2
2016,3,28,1,4,2,4,17.60,2211,52.00,5.30,0.00,11.45,68.75,1
2016,3,28,1,4,3,4,9.60,2016,32.00,1.80,0.00,0.00,33.80,2
2016,3,28,1,4,3,4,9.92,1374,29.00,1.80,5.54,7.27,43.61,1
2016,3,28,1,4,4,3,13.35,1316,36.50,1.80,5.54,8.77,52.61,1
2016,3,28,1,4,2,4,17.00,2639,52.00,5.30,5.54,12.55,75.39,1
2016,3,28,1,4,2,4,17.80,2098,52.00,5.30,5.54,12.55,75.39,1
2016,3,28,1,4,2,3,11.70,1884,37.00,1.80,0.00,0.00,38.80,2
2016,3,28,1,4,2,4,19.83,2672,52.00,5.30,0.00,11.46,68.76,1
2016,3,28,1,4,3,4,8.90,1793,30.50,1.80,5.54,9.45,47.29,1
2016,3,28,1,4,3,4,9.50,1709,30.00,1.80,5.54,7.45,44.79,1
2016,3,28,1,4,3,4,7.90,1052,23.50,1.80,5.54,4.00,34.84,1
2016,3,28,1,4,3,4,10.40,1493,30.50,1.80,5.54,10.00,47.84,1
2016,3,28,1,4,3,4,9.42,1478,29.00,1.80,5.54,0.00,36.34,2
2016,3,28,1,4,2,4,20.70,2682,52.00,5.30,5.54,10.00,72.84,1
2016,3,28,1,4,2,4,16.90,2561,52.00,5.30,5.54,0.00,62.84,2
2016,3,28,1,4,3,4,8.12,1168,25.00,1.80,5.54,0.00,32.34,2
2016,3,28,1,4,2,2,0.33,75,3.50,1.80,0.00,1.06,6.36,1
2016,3,28,1,4,3,4,8.60,1402,28.00,1.80,5.54,5.00,40.34,1
2016,3,28,1,4,4,2,18.23,2313,52.00,5.30,0.00,11.46,68.76,1
2016,3,28,1,4,3,4,9.65,1394,29.50,1.80,5.54,7.37,44.21,1
2016,3,28,1,4,2,4,18.36,2458,52.00,5.30,0.00,7.00,64.30,1
2016,3,28,1,4,3,1,8.72,1376,27.00,1.80,0.00,5.76,34.56,1
2016,3,28,1,4,3,4,8.82,1298,27.00,1.80,5.54,7.00,41.34,1
2016,3,28,1,4,2,4,18.18,2472,52.00,5.30,5.54,12.57,75.41,1
2016,3,28,1,4,2,6,5.50,598,16.50,1.80,0.00,0.00,18.30,2
2016,3,28,1,4,3,3,17.80,2,2.50,1.80,0.00,0.00,4.30,2
2016,3,28,1,4,4,2,19.90,2267,52.00,5.30,5.54,10.00,72.84,1
2016,3,28,1,4,3,4,8.94,1123,26.00,1.80,5.54,6.67,40.01,1
2016,3,28,1,4,4,3,9.00,1062,26.50,1.30,5.54,0.00,33.34,2
2016,3,28,1,4,3,4,10.69,1362,31.50,1.80,5.54,0.00,38.84,2
2016,3,28,1,4,2,4,18.30,2238,52.00,5.30,5.54,0.00,62.84,2
2016,3,28,1,4,3,4,12.20,1897,37.00,1.80,5.54,8.85,53.19,1
2016,3,28,1,4,2,6,3.10,540,12.00,1.30,0.00,0.00,13.30,2
2016,3,28,1,4,2,1,11.86,2070,37.50,1.80,0.00,7.86,47.16,1
2016,3,28,1,4,3,4,9.08,1067,26.50,1.80,5.54,10.00,43.84,1
2016,3,28,1,4,2,6,11.75,1022,32.00,1.80,0.00,0.00,33.80,2
2016,3,28,1,4,3,4,8.10,986,23.50,1.80,5.54,6.00,36.84,1
2016,3,28,1,4,3,1,11.62,1531,33.00,1.80,0.00,6.96,41.76,1
2016,3,28,1,4,2,6,4.90,647,16.00,1.30,0.00,0.00,17.30,1
2016,3,28,1,5,2,2,2.11,910,11.50,1.30,0.00,1.00,13.80,1
2016,3,28,1,5,2,4,17.80,14197,52.00,0.80,5.54,0.00,58.34,1
2016,3,28,1,5,3,4,10.00,1610,31.50,1.30,5.54,0.00,38.34,2
2016,3,28,1,5,3,4,10.10,1523,31.50,1.30,5.54,7.25,45.59,1
2016,3,28,1,5,4,2,17.10,2153,52.00,0.80,5.54,0.00,58.34,1
2016,3,28,1,5,2,4,18.50,2901,52.00,0.80,5.54,0.00,58.34,2
2016,3,28,1,5,2,4,17.81,2445,52.00,0.80,5.54,11.67,70.01,1
2016,3,28,1,5,3,4,9.10,1241,27.50,1.30,5.54,6.85,41.19,1
2016,3,28,1,5,2,4,17.90,1683,52.00,0.80,5.54,0.00,58.34,2
2016,3,28,1,5,4,3,9.75,1771,31.50,1.30,0.00,6.56,39.36,1
2016,3,28,1,5,4,2,16.90,1626,52.00,0.80,5.54,0.00,58.34,2
2016,3,28,1,5,3,4,10.10,1458,30.50,1.30,5.54,6.00,43.34,1
2016,3,28,1,5,4,2,16.18,1503,52.00,0.80,5.54,14.58,72.92,1
2016,3,28,1,5,2,4,18.84,2052,52.00,0.80,0.00,8.00,60.80,1
2016,3,28,1,5,3,4,10.77,1363,30.50,1.30,0.00,6.36,38.16,1
2016,3,28,1,5,3,6,7.90,1046,23.00,1.30,0.00,4.86,29.16,1
2016,3,28,1,5,3,4,10.06,1328,29.50,1.30,5.54,10.90,47.24,1
2016,3,28,1,5,2,4,17.40,1757,52.00,0.80,5.54,10.00,68.34,1
2016,3,28,1,5,3,6,8.00,889,23.00,1.30,0.00,0.00,24.30,2
2016,3,28,1,5,2,4,19.00,2526,52.00,0.80,5.54,6.00,64.34,1
2016,3,28,1,5,3,4,11.60,1681,34.00,1.30,0.00,7.05,42.35,1
2016,3,28,1,5,2,4,18.36,2049,52.00,0.80,5.54,11.67,70.01,1
2016,3,28,1,5,3,4,8.30,963,24.00,1.30,0.00,5.05,30.35,1
2016,3,28,1,5,3,1,10.00,1475,31.00,1.30,0.00,0.00,32.30,2
2016,3,28,1,5,2,1,23.83,2457,65.00,1.30,0.00,13.26,79.56,1
2016,3,28,1,5,2,4,18.30,1921,52.00,0.80,5.54,11.65,69.99,1
2016,3,28,1,5,3,6,5.20,563,15.50,1.30,0.00,0.00,16.80,2
2016,3,28,1,5,2,4,17.40,1989,52.00,0.80,5.54,14.55,72.89,1
2016,3,28,1,5,3,4,11.10,1771,34.00,1.30,5.54,10.00,50.84,1
2016,3,28,1,5,3,4,13.30,1505,38.50,1.30,0.00,7.96,47.76,1
2016,3,28,1,5,3,1,10.00,1010,28.50,1.30,0.00,5.96,35.76,1
2016,3,28,1,5,3,6,5.90,874,19.00,1.30,0.00,5.05,25.35,1
2016,3,30,3,4,3,4,10.30,1438,29.50,1.80,5.54,5.00,41.84,1
2016,3,30,3,4,3,4,9.60,1483,29.00,1.80,5.54,9.05,45.39,1
2016,3,30,3,4,2,4,20.60,2859,52.00,5.30,5.54,10.00,72.84,1
2016,3,30,3,4,3,4,5.97,1106,20.00,1.80,0.00,0.00,21.80,2
2016,3,30,3,4,3,4,8.50,1564,28.00,1.80,0.00,4.00,33.80,1
2016,3,30,3,4,3,4,8.26,1048,24.50,1.80,5.54,6.37,38.21,1
2016,3,30,3,4,2,4,19.00,2667,52.00,5.30,5.54,0.00,62.84,2
2016,3,30,3,4,2,1,12.50,2793,42.50,1.80,0.00,13.25,57.55,1
2016,3,30,3,4,2,1,11.90,2350,38.00,1.80,0.00,0.00,39.80,2
2016,3,30,3,4,3,4,10.50,1667,33.00,1.80,5.54,6.50,46.84,1
2016,3,30,3,4,2,2,17.20,2,2.50,1.80,0.00,0.00,4.30,2
2016,3,30,3,4,3,6,6.00,791,18.50,1.80,0.00,4.05,24.35,1
2016,3,30,3,4,3,4,9.87,1077,28.00,1.80,5.54,7.07,42.41,1
2016,3,30,3,4,3,6,2.73,631,11.00,1.80,0.00,2.56,15.36,1
2016,3,30,3,4,4,3,9.50,1110,28.00,1.80,5.54,3.00,38.34,1
2016,3,30,3,4,3,4,10.00,1860,32.50,1.80,0.00,0.00,34.30,2
2016,3,30,3,4,4,2,22.00,2660,52.00,5.30,5.54,9.43,72.27,1
2016,3,30,3,4,2,4,16.76,2081,52.00,5.30,5.54,0.00,62.84,2
2016,3,30,3,4,2,1,12.06,2463,39.50,1.80,0.00,4.00,45.30,1
2016,3,30,3,4,2,1,23.10,3137,63.50,1.80,0.00,13.05,78.35,1
2016,3,30,3,4,2,0,25.20,2547,68.50,1.80,5.54,9.00,84.84,1
2016,3,30,3,4,2,0,17.72,2256,49.00,1.80,5.54,0.00,56.34,1
2016,3,30,3,4,3,4,10.90,1302,31.00,1.80,5.54,5.66,44.00,1
2016,3,30,3,4,4,3,10.96,1465,33.00,1.80,5.54,6.00,46.34,1
2016,3,30,3,4,3,4,8.56,1071,25.00,1.80,5.54,0.00,32.34,2
2016,3,30,3,5,4,2,19.36,2413,52.00,5.30,0.00,17.19,74.49,1
2016,3,30,3,5,2,6,6.50,1184,20.50,1.30,0.00,5.45,27.25,1
2016,3,30,3,5,2,4,17.90,2227,52.00,0.80,5.54,14.55,72.89,1
2016,3,30,3,5,2,6,7.60,1407,24.50,1.30,0.00,0.00,25.80,2
2016,3,30,3,5,2,4,17.00,2202,52.00,0.80,5.54,0.00,58.34,2
2016,3,30,3,5,2,4,17.74,2570,52.00,0.80,5.54,0.00,58.34,2
2016,3,30,3,5,2,6,12.80,1696,36.50,1.30,0.00,0.00,37.80,2
2016,3,30,3,5,2,4,17.30,2500,52.00,0.80,5.54,0.00,58.34,2
2016,3,30,3,5,2,1,13.70,2561,43.50,1.30,0.00,0.00,44.80,1
2016,3,30,3,5,3,4,9.13,1346,28.00,1.30,0.00,5.86,35.16,1
2016,3,30,3,5,4,2,17.39,2173,52.00,0.80,5.54,0.00,58.34,2
2016,3,30,3,5,2,1,18.22,2266,52.00,1.30,0.00,10.66,63.96,1
2016,3,30,3,5,3,4,11.70,1374,33.00,1.30,0.00,6.86,41.16,1
2016,3,30,3,5,3,4,15.40,1924,44.00,1.30,5.54,10.17,61.01,1
2016,3,30,3,5,2,4,21.20,2665,52.00,0.80,5.54,11.65,69.99,1
2016,3,30,3,5,3,4,10.01,1535,30.50,1.30,5.54,7.47,44.81,1
2016,3,30,3,5,3,4,14.50,1701,41.50,1.30,5.54,9.65,57.99,1
2016,3,30,3,5,3,1,7.20,1694,26.00,1.30,0.00,0.00,27.30,2
2016,3,30,3,5,3,4,10.84,1745,33.50,1.30,5.54,8.07,48.41,1
2016,3,30,3,5,4,2,18.40,1664,52.00,0.80,5.54,5.00,63.34,1
2016,3,30,3,5,3,4,10.40,2026,35.00,1.30,0.00,7.25,43.55,1
2016,3,30,3,5,2,4,20.70,2675,52.00,0.80,5.54,0.00,58.34,2
2016,3,30,3,5,3,4,11.30,1618,34.50,1.30,5.54,8.25,49.59,1
2016,3,30,3,5,3,4,10.69,1835,34.50,1.30,5.54,5.00,46.34,1
2016,3,30,3,5,3,4,9.54,1172,27.00,1.30,5.54,8.46,42.30,1
2016,3,30,3,5,3,3,1.51,326,7.00,1.30,0.00,0.00,8.30,2
2016,3,30,3,5,3,4,9.00,1353,28.00,1.30,5.54,0.00,34.84,2
2016,3,30,3,5,3,4,0.00,2662,2.50,1.30,0.00,0.00,3.80,2
2016,3,30,3,5,3,4,8.70,1207,27.00,1.30,5.54,4.00,37.84,1
2016,3,30,3,5,3,4,10.23,1356,31.00,1.30,0.00,6.46,38.76,1
2016,3,30,3,5,2,4,18.50,1777,52.00,0.80,5.54,17.50,75.84,1
2016,3,30,3,5,3,4,6.85,1115,22.00,1.30,0.00,0.00,23.30,2
2016,3,30,3,5,3,4,9.67,1577,30.50,1.30,5.54,5.00,42.34,1
2016,3,30,3,5,4,3,8.86,974,25.50,1.30,5.54,0.00,32.34,2
2016,3,30,3,5,2,4,18.30,2128,52.00,0.80,5.54,0.00,58.34,2
2016,3,30,3,5,2,1,12.73,2273,39.50,1.30,0.00,8.16,48.96,1
2016,3,30,3,5,3,6,9.75,1654,30.00,1.30,0.00,0.00,31.30,2
2016,3,30,3,5,3,4,14.75,1521,40.50,1.30,5.54,9.47,56.81,1
2016,3,30,3,5,2,1,15.03,1856,42.50,1.30,0.00,8.76,52.56,1
2016,3,30,3,5,2,4,19.90,1859,52.00,0.80,5.54,0.00,58.34,2
2016,3,30,3,5,3,4,8.50,914,24.00,1.30,5.54,6.17,37.01,1
2016,3,30,3,5,3,4,8.06,1067,24.00,1.30,5.54,6.17,37.01,1
2016,3,30,3,5,2,4,18.50,1697,52.00,0.80,5.54,11.65,69.99,1
2016,3,30,3,5,3,1,15.03,1489,41.00,1.30,0.00,8.46,50.76,1
2016,3,30,3,5,3,4,11.91,1742,35.50,1.30,5.54,8.47,50.81,1
2016,3,30,3,5,3,6,5.90,880,19.00,1.30,0.00,0.00,20.30,2
2016,3,30,3,5,2,2,23.95,1825,62.50,1.30,5.54,0.00,69.34,2
2016,3,30,3,5,2,4,18.40,2023,52.00,0.80,5.54,0.00,58.34,2
2016,3,30,3,5,3,4,8.90,1218,26.50,1.30,5.54,6.65,39.99,1
2016,3,30,3,5,3,4,13.10,2488,42.00,1.30,5.54,12.20,61.04,1
2016,3,30,3,5,3,4,9.93,1333,29.50,1.30,5.54,7.27,43.61,1
2016,4,24,7,4,3,4,11.60,2197,37.00,0.80,0.00,6.00,43.80,1
2016,4,24,7,4,4,3,12.00,2302,38.00,1.80,0.00,0.00,39.80,2
2016,4,24,7,4,2,4,18.20,3361,52.00,0.80,5.54,0.00,58.34,2
2016,4,24,7,4,4,2,17.43,2997,52.00,0.80,0.00,10.56,63.36,1
2016,4,24,7,4,3,1,13.00,1687,36.50,0.80,0.00,7.45,44.75,1
2016,4,24,7,4,4,2,22.00,2930,52.00,0.80,5.54,6.66,65.00,1
2016,4,24,7,4,4,2,17.20,2830,52.00,0.80,5.54,1.66,60.00,1
2016,4,24,7,4,2,4,17.50,2841,52.00,0.80,5.54,11.65,69.99,1
2016,4,24,7,4,4,2,16.31,2559,52.00,0.80,0.00,10.56,63.36,1
2016,4,24,7,4,2,1,15.28,2926,46.50,0.80,0.00,0.00,47.30,2
2016,4,24,7,4,3,4,9.33,1403,27.50,0.80,5.54,6.77,40.61,1
2016,4,24,7,4,4,3,8.14,1391,26.00,0.80,5.54,6.47,38.81,1
2016,4,24,7,4,4,3,10.20,1716,32.00,0.80,0.00,0.00,32.80,2
2016,4,24,7,4,3,4,14.58,1521,40.00,0.80,5.54,9.27,55.61,1
2016,4,24,7,4,4,2,20.60,2994,52.00,0.80,5.54,11.00,69.34,1
2016,4,24,7,4,3,4,8.23,1328,26.00,0.80,5.54,6.47,38.81,1
2016,4,24,7,4,2,4,17.50,3527,52.00,0.80,5.54,11.65,69.99,1
2016,4,24,7,4,2,6,15.10,3097,48.00,0.80,0.00,9.75,58.55,1
2016,4,24,7,4,3,6,2.54,424,9.00,0.80,0.00,0.00,9.80,2
2016,4,24,7,4,4,2,17.96,1925,52.00,0.80,5.54,11.67,70.01,1
2016,4,24,7,4,3,4,9.30,1517,28.50,0.80,5.54,0.00,34.84,2
2016,4,24,7,4,3,4,10.10,1823,31.00,0.80,5.54,7.45,44.79,1
2016,4,24,7,4,4,3,11.07,1956,35.00,0.80,5.54,6.00,47.34,1
2016,4,24,7,4,2,6,11.73,3220,42.50,0.80,0.00,0.00,43.30,2
2016,4,24,7,4,4,3,10.50,1626,32.50,0.80,5.54,9.70,48.54,1
2016,4,24,7,4,2,1,11.80,2370,38.50,1.80,0.00,0.00,40.30,2
2016,4,24,7,4,3,4,9.70,1640,30.00,0.80,5.54,9.05,45.39,1
2016,4,24,7,4,3,4,8.35,1298,24.50,0.80,5.54,5.00,35.84,1
2016,4,24,7,4,3,4,6.80,1048,21.00,0.80,5.54,5.45,32.79,1
2016,4,24,7,4,3,4,9.70,1247,27.50,0.80,5.54,6.00,39.84,1
2016,4,24,7,4,4,2,20.83,2778,52.00,0.80,5.54,11.67,70.01,1
2016,4,24,7,4,4,2,16.00,2530,52.00,0.80,5.54,11.65,69.99,1
2016,4,24,7,4,3,4,10.13,1776,31.50,0.80,5.54,9.46,47.30,1
2016,4,24,7,4,4,3,10.80,1640,32.00,0.80,5.54,0.00,38.34,2
2016,4,24,7,4,2,4,19.03,3673,52.00,0.80,0.00,15.84,68.64,1
2016,4,24,7,4,2,1,20.70,1963,55.50,0.80,0.00,0.00,56.30,2
2016,4,24,7,4,4,3,9.02,1229,26.50,0.80,5.54,6.57,39.41,1
2016,4,24,7,4,3,4,11.44,1814,34.50,0.80,5.54,0.00,40.84,2
2016,4,24,7,4,3,6,2.60,687,10.50,0.80,0.00,0.00,11.30,2
2016,4,24,7,4,4,2,22.70,2742,52.00,0.80,5.54,0.00,58.34,2
2016,4,24,7,4,3,1,7.36,1362,23.50,0.80,0.00,0.00,24.30,2
2016,4,24,7,4,3,4,15.60,1684,42.50,0.80,5.54,0.00,48.84,2
2016,4,24,7,4,2,4,18.00,3262,52.00,0.80,5.54,14.55,72.89,1
2016,4,24,7,4,2,4,18.30,3112,52.00,0.80,5.54,8.00,66.34,1
2016,4,24,7,4,3,4,9.60,1808,31.00,0.80,5.54,0.00,37.34,2
2016,4,24,7,4,3,4,9.09,1692,30.00,0.80,5.54,5.00,41.34,1
2016,4,24,7,4,3,1,12.19,1762,36.00,0.80,0.00,7.36,44.16,1
2016,4,24,7,4,2,4,16.50,2763,52.00,0.80,5.54,6.00,64.34,1
2016,4,24,7,4,3,4,8.59,1590,28.00,0.80,5.54,8.58,42.92,1
2016,4,24,7,4,2,4,18.21,3019,52.00,0.80,5.54,0.00,58.34,2
